# event jet Delta kt z psi m2 multiplicity 
563 1 0.0568874 0.764418 0.0182755 -1.55431 162.732 29
563 1 0.0439116 0.0728033 0.00229687 1.81744 123.789 26
563 1 0.0289327 2.53694 0.121749 -2.84207 121.207 25
563 1 0.0164547 3.01263 0.289456 1.27292 62.3538 21
563 1 0.0167334 2.29746 0.305482 -0.00621117 19.8967 12
563 1 0.0111398 0.07142 0.020539 2.84121 3.72594 8
563 1 0.00942668 0.368111 0.127723 1.07104 3.41116 7
563 1 0.0072035 0.867425 0.451526 -0.702939 2.0352 6
563 1 0.00317339 0.0448353 0.0965909 -2.73465 0.271095 3
563 1 0.00230608 0.0851652 0.279474 -1.54237 0.0457351 2
563 2 0.343596 1.74427 0.0186733 2.19801 643.368 38
563 2 0.235296 0.185756 0.0029591 1.00477 457.61 36
563 2 0.20507 1.32113 0.0242114 -0.623489 444.618 35
563 2 0.134472 1.69685 0.0485913 -2.24899 216.602 28
563 2 0.118867 0.519616 0.0176928 1.86152 109.898 23
563 2 0.0954037 1.52444 0.0658253 -0.619268 92.1145 22
563 2 0.0882994 0.791854 0.0395422 0.541483 49.7987 20
563 2 0.0822562 0.543942 0.0303559 2.71572 31.9318 16
563 2 0.0381138 1.86803 0.232031 1.78279 20.7928 13
563 2 0.0365277 0.152849 0.025795 -3.00347 4.53716 9
563 2 0.0196436 0.786444 0.25333 -2.07948 2.82507 8
563 2 0.0125332 0.0876747 0.059282 1.38412 0.493598 6
563 2 0.00818757 0.379593 0.417651 -0.975096 0.349585 5
563 2 0.00467995 0.138113 0.456519 -0.515475 0.023746 3
563 2 0.00215867 0.0083536 0.110146 2.74015 0.000563764 2
563 3 0.218554 1.81609 0.0553655 0.689142 352.593 32
563 3 0.183328 0.264242 0.0101651 -0.450917 245.968 25
563 3 0.173482 0.079527 0.00326607 2.38218 236.091 22
563 3 0.153148 1.00922 0.047094 -2.26879 233.228 20
563 3 0.0858094 0.89024 0.0777858 -0.153718 195.721 15
563 3 0.0625027 0.280724 0.0365134 2.80321 19.2095 11
563 3 0.0620284 1.31071 0.178294 1.38127 15.9908 10
563 3 0.0550467 0.187948 0.0350594 -1.05371 4.6684 6
563 3 0.0367307 0.444737 0.128838 0.378848 3.02974 5
563 3 0.0289445 0.385879 0.162836 -2.05821 1.34266 4
563 3 0.0155627 0.217325 0.203741 -1.98619 0.382925 3
563 3 0.00711238 0.168958 0.435275 -1.70883 0.0817902 2
563 4 0.253236 0.0179206 0.000919542 -0.174272 23.0237 16
563 4 0.153398 0.687746 0.0583 -2.15141 22.6556 15
563 4 0.0836691 0.653055 0.107761 -0.800876 13.811 14
563 4 0.0744053 0.301603 0.0627132 0.19685 8.04763 11
563 4 0.0579963 0.431315 0.122758 1.56926 5.63563 8
563 4 0.0421188 0.959702 0.428692 -0.751741 3.51255 6
563 4 0.0274445 0.347401 0.416848 0.967211 1.03065 4
563 4 0.0197027 0.141452 0.405417 1.92101 0.439183 2
563 5 0.208931 0.297671 0.067515 1.34028 18.3569 5
563 5 0.161167 0.294635 0.0928105 0.287031 4.52184 4
563 5 0.0961438 0.796519 0.463269 -0.614892 3.14301 3
563 5 0.0613255 0.12549 0.213123 0.037166 1.27097 2
564 0 0.334529 4.43571 0.0108428 2.47098 3670 34
564 0 0.17834 0.818934 0.00379619 1.87655 924.347 25
564 0 0.161735 1.1834 0.00607189 -1.24628 739.905 24
564 0 0.137959 1.62295 0.00982108 -2.83316 404.186 20
564 0 0.0935728 0.251748 0.00226831 0.150797 106.464 17
564 0 0.0450353 0.0692677 0.00129972 2.88983 78.4287 16
564 0 0.0287621 0.0995114 0.00292745 1.09492 74.6453 15
564 0 0.0212012 0.749472 0.0299987 2.80524 71.0637 14
564 0 0.0118186 0.106532 0.00788585 0.928834 50.6846 13
564 0 0.00858437 0.0848358 0.00871452 -0.0257214 48.8683 12
564 0 0.00635511 1.50965 0.211314 1.46679 45.4152 11
564 0 0.00425142 0.357601 0.0948715 -1.4279 12.6593 7
564 0 0.00297188 1.05644 0.442966 -2.69722 1.9551 6
564 0 0.00149283 0.149125 0.223468 0.551307 0.172716 3
564 1 0.238116 1.48224 0.00523566 -2.68233 1188.68 19
564 1 0.221553 0.193342 0.000737848 -0.695059 649.916 16
564 1 0.18692 0.356668 0.00161453 1.69639 572.397 15
564 1 0.108363 0.254414 0.00198973 0.201106 306.087 13
564 1 0.0553532 0.570124 0.00874635 1.35767 152.145 12
564 1 0.0205153 0.311587 0.0130111 2.95767 112.078 11
564 1 0.0141815 0.23237 0.0142219 1.1572 94.6599 9
564 1 0.0132453 0.266218 0.0176969 -1.55811 88.2738 8
564 1 0.012808 1.12575 0.0787834 -0.336716 34.0027 7
564 1 0.00363334 0.214197 0.0573613 2.86579 2.32171 5
564 1 0.00201924 0.199447 0.101955 -1.5875 1.1577 4
564 1 0.00165338 0.500598 0.348005 2.334 0.553421 3
564 1 0.000537979 0.0814339 0.266849 1.22209 0.0182196 2
565 0 0.349835 78.3374 0.202775 -2.67295 26906.3 61
565 0 0.0727447 28.6072 0.446466 -2.61284 1372.47 30
565 0 0.0660278 0.101019 0.00313794 0.403699 36.5939 10
565 0 0.0157459 2.58767 0.338121 -1.11726 33.2482 9
565 0 0.0153304 2.36416 0.479366 -2.67048 11.4303 7
565 0 0.00755426 0.350111 0.276708 2.48842 1.60795 2
565 1 0.378372 0.0824744 0.000208301 -2.60721 2007.98 29
565 1 0.284956 0.329193 0.00110421 1.92021 1887.95 28
565 1 0.162451 0.913178 0.00537855 2.73071 1050.46 26
565 1 0.114907 0.044975 0.000376529 -2.38356 846.56 25
565 1 0.05499 8.56778 0.149922 -0.576072 790.529 24
565 1 0.0410085 0.657017 0.0181351 0.604877 57.9581 10
565 1 0.0394161 0.662711 0.0193827 -1.99908 32.9737 8
565 1 0.00866436 1.04812 0.142212 -0.417211 9.55766 7
565 1 0.00316877 1.14763 0.496356 -2.30171 2.39709 6
565 1 0.00130089 0.136899 0.286366 -2.15494 0.279401 4
565 1 0.000914996 0.0778995 0.324638 -0.325675 0.0726289 2
565 2 0.345345 0.450822 0.00235932 -2.21227 2026.34 38
565 2 0.29489 2.58262 0.0158634 2.05635 1043.3 35
565 2 0.237237 0.71221 0.00552464 -0.225415 490.019 27
565 2 0.169168 1.66321 0.0181888 -3.02665 393.378 26
565 2 0.104037 0.584987 0.0105945 -0.130494 206.394 22
565 2 0.0963799 0.162394 0.0032087 -2.32889 170.913 20
565 2 0.0674198 1.00154 0.02838 2.18494 156.14 19
565 2 0.0519674 2.00529 0.075871 1.21172 113.444 14
565 2 0.0318653 0.023364 0.00156001 -0.409642 25.8027 10
565 2 0.0155767 1.1105 0.151922 1.08998 25.4136 9
565 2 0.011434 0.767117 0.168577 1.93151 9.09778 6
565 2 0.0101449 0.126474 0.0376763 -0.677597 5.0549 5
565 2 0.00515914 0.033468 0.0203726 2.79958 4.47128 4
565 2 0.00343289 0.461999 0.431434 -1.52671 4.32743 3
565 2 0.00161568 0.0619743 0.216276 2.53819 1.14032 2
565 3 0.367328 10.2351 0.309048 -1.84062 607.287 32
565 3 0.369288 0.473761 0.0205662 -2.99705 193.099 18
565 3 0.220566 1.30588 0.0967005 0.011485 171.221 15
565 3 0.157361 2.76515 0.317636 1.9051 55.4652 11
565 3 0.102231 1.5203 0.393516 -2.78477 10.2505 7
565 3 0.0717027 0.777457 0.473043 1.20357 0.956056 3
566 0 0.377763 0.091423 0.000244701 0.866184 18459.5 28
566 0 0.249344 0.252954 0.00102599 2.45459 18420.6 27
566 0 0.238993 108.763 0.458893 0.724978 18320 26
566 0 0.121595 0.787845 0.0120735 0.639099 232.917 18
566 0 0.0656755 0.597774 0.0171674 2.64332 178.342 17
566 0 0.0412305 3.99982 0.186148 -3.04327 154.062 16
566 0 0.039771 0.639665 0.0379201 -0.705351 56.3156 10
566 0 0.0372099 0.933673 0.0614905 1.58469 43.6979 9
566 0 0.0184379 0.233154 0.0330191 -1.21001 28.2238 8
566 0 0.0149525 0.496568 0.0896763 2.25432 25.1006 6
566 0 0.013058 0.434546 0.098713 0.675513 20.3733 5
566 0 0.00594565 0.153673 0.0850648 0.13407 2.20922 3
566 0 0.00275886 0.297957 0.388495 0.920527 1.57938 2
566 1 0.29322 5.78931 0.0202116 -2.22079 4210.19 53
566 1 0.160531 4.85248 0.03157 -2.98417 2040.6 46
566 1 0.119086 0.868367 0.00786398 -1.75273 795.156 39
566 1 0.108809 0.887058 0.00886122 0.26953 668.298 35
566 1 0.0872169 0.288925 0.00363292 2.20757 573.036 34
566 1 0.0538835 3.50835 0.0716569 -3.0371 542.779 33
566 1 0.0402917 0.176989 0.00520753 -1.02425 325.128 27
566 1 0.0317867 9.24077 0.346403 0.0550516 317.481 26
566 1 0.024859 3.40016 0.249358 1.27113 71.6105 12
566 1 0.0162207 1.19267 0.178576 2.25858 19.6827 8
566 1 0.00706269 0.359461 0.150482 -2.58706 10.0688 6
566 1 0.00563802 0.528151 0.326032 2.20859 7.70841 4
566 1 0.00388925 0.0613021 0.0813953 0.143342 0.302936 2
566 2 0.366115 1.50542 0.00779081 1.27638 851.513 35
566 2 0.229751 0.0453518 0.00037694 -0.643879 496.145 31
566 2 0.20005 0.156125 0.0014908 2.9841 490.51 30
566 2 0.117841 0.838856 0.0136183 1.45974 457.342 28
566 2 0.116964 0.0575868 0.000954895 0.0927769 271.99 26
566 2 0.0632414 2.94285 0.0903262 -2.62465 268.036 24
566 2 0.0612349 0.534785 0.0186351 2.44484 103.078 16
566 2 0.0568221 0.924705 0.0353842 -1.53205 86.3767 15
566 2 0.0402005 0.533781 0.0299292 -0.740386 51.542 13
566 2 0.0217486 1.25373 0.133946 -1.49002 41.0406 12
566 2 0.0174256 0.249701 0.0384456 1.71708 17.8323 9
566 2 0.013593 1.37885 0.283032 -0.265792 15.1599 8
566 2 0.00767624 0.762143 0.386383 0.394545 7.04969 5
566 2 0.00644086 0.182143 0.17935 2.07496 3.75484 3
566 2 0.0039442 0.156792 0.307212 1.63314 2.95685 2
566 3 0.371229 0.859808 0.0207898 0.407442 347.442 23
566 3 0.254401 2.67437 0.0961894 -0.636288 239.195 21
566 3 0.163588 4.19824 0.259191 2.88276 99.2242 11
566 3 0.156543 0.216238 0.0188297 0.752092 18.0477 7
566 3 0.0491431 1.53227 0.433105 -0.646763 14.2966 6
566 3 0.0147525 0.00491589 0.00816494 1.8301 3.21641 3
566 3 0.00679751 0.00963754 0.0350262 -0.218404 0.91486 2
566 4 0.269469 2.02674 0.138875 2.09999 131.053 22
566 4 0.200932 1.22199 0.130333 -1.06153 77.8669 18
566 4 0.150737 1.13308 0.185143 1.00411 49.7859 13
566 4 0.145217 0.0662311 0.0137838 3.0413 33.8448 11
566 4 0.116154 0.815842 0.215145 -2.24643 31.6894 10
566 4 0.0987821 0.2855 0.112791 -1.23917 19.4971 7
566 4 0.0696087 0.706257 0.446173 0.835916 16.6908 5
566 4 0.0535713 0.316268 0.468762 -1.47328 8.92162 3
566 5 0.340141 0.53504 0.0695252 0.56575 36.6924 12
566 5 0.24997 1.48306 0.280082 3.01814 27.5877 9
566 5 0.240626 0.320383 0.087301 -1.76538 13.5633 8
566 5 0.10791 0.164862 0.10973 -0.88105 6.83728 5
566 5 0.0542556 0.173354 0.257767 -1.80976 3.47943 2
567 0 0.37535 0.103713 0.000291479 -0.998027 1085.98 33
567 0 0.244206 0.70244 0.00303521 -1.7777 982.374 32
567 0 0.21571 1.28488 0.00630351 0.0222883 810.424 31
567 0 0.108705 0.532388 0.00521562 -0.436556 493.273 28
567 0 0.101351 0.348981 0.00368614 1.52028 430.509 26
567 0 0.0786873 0.475693 0.00649556 -2.90142 390.8 25
567 0 0.0483978 0.116335 0.00259962 0.235562 350.911 24
567 0 0.0446949 0.244879 0.00594079 2.88054 344.821 23
567 0 0.0288255 8.22959 0.311413 1.86101 329.54 22
567 0 0.0154625 2.49801 0.255908 -2.50674 52.2964 8
567 0 0.00833861 0.745225 0.190255 0.683647 15.9731 4
567 0 0.00580582 0.517877 0.234507 2.69782 7.27324 3
567 0 0.00530532 0.579331 0.37503 -1.85698 2.02378 2
567 1 0.328093 13.2371 0.0455088 -3.07116 5484.1 49
567 1 0.274885 0.53746 0.00231057 -1.2061 1222.62 38
567 1 0.214907 0.996356 0.00549145 1.25626 542.578 34
567 1 0.142849 0.448492 0.00373923 2.40748 351.885 31
567 1 0.111166 0.384452 0.00413426 -1.03821 297.182 30
567 1 0.088038 2.20914 0.0301203 0.846215 250.536 28
567 1 0.0418237 0.174766 0.00517157 -2.20966 45.1408 22
567 1 0.0340648 0.436931 0.0159568 -1.21844 35.3136 21
567 1 0.031654 0.0352669 0.00140852 0.501727 20.3009 18
567 1 0.0146793 0.0372377 0.00321155 2.14987 19.3918 17
567 1 0.0130486 0.296515 0.0288613 0.741022 18.9005 16
567 1 0.0107199 0.719814 0.0878178 -0.922008 15.482 15
567 1 0.00684036 1.53535 0.321808 0.144357 8.98746 12
567 1 0.00521445 0.925382 0.375169 1.8979 1.92743 7
567 1 0.000456502 0.015232 0.112893 -0.490042 0.0237819 2
567 2 0.353175 0.30615 0.00223536 1.42812 961.287 46
567 2 0.287594 1.16753 0.0104892 -2.51253 907.657 45
567 2 0.229028 3.44715 0.0393009 -1.47956 768.64 41
567 2 0.207989 0.772101 0.0100877 0.313904 421.06 39
567 2 0.156699 2.92361 0.0512002 2.41196 345.06 34
567 2 0.0784048 0.323365 0.0119287 -1.46366 111.774 25
567 2 0.0731543 0.174954 0.00700055 2.8661 100.256 24
567 2 0.0692072 0.743158 0.0316518 0.267884 90.588 22
567 2 0.0496637 0.759842 0.0465702 -2.39932 65.1467 19
567 2 0.036646 0.130838 0.0113983 -0.378949 49.4714 17
567 2 0.0334741 1.11321 0.107394 1.86917 42.8145 15
567 2 0.0299826 1.17191 0.141401 -3.11143 25.9955 11
567 2 0.021513 1.71599 0.336083 -1.31292 12.8671 8
567 2 0.0112629 0.438531 0.247096 0.31171 2.05995 4
567 2 0.00693573 0.261769 0.318127 0.895959 0.355292 3
567 2 0.000971647 0.0129834 0.165178 2.29581 0.142116 2
567 3 0.254567 2.28314 0.152934 -2.58886 87.9312 31
567 3 0.18504 1.09524 0.119143 1.77639 39.5064 24
567 3 0.176771 1.40378 0.181126 0.43166 25.2434 21
567 3 0.14005 0.423049 0.0841357 -1.58815 7.055 16
567 3 0.0724801 0.414549 0.17389 2.62202 4.28629 11
567 3 0.0548962 0.361912 0.242616 1.15529 2.65009 8
567 3 0.0413071 0.0394886 0.0464488 0.246099 0.576175 6
567 3 0.0404949 0.0720042 0.0906029 -1.51041 0.518898 5
567 3 0.0235782 0.20726 0.492527 -1.08967 0.422049 3
567 3 0.0201368 0.0243814 0.133682 -3.00013 0.171659 2
567 4 0.338979 0.903868 0.0840345 -0.789788 39.6391 17
567 4 0.307911 0.199163 0.022254 -1.78785 22.5334 12
567 4 0.232337 1.87157 0.282865 0.905097 15.9363 10
567 4 0.110814 0.0483086 0.0213435 -2.99965 1.34839 5
567 4 0.0778688 0.652426 0.418847 -0.0755519 1.21184 3
567 5 0.287352 1.44941 0.184639 2.79336 51.4462 15
567 5 0.213011 1.44092 0.303273 1.00362 33.0744 9
567 5 0.14792 0.413054 0.179497 -0.632348 2.19581 3
567 5 0.0566782 0.0196384 0.0271449 -1.61322 0.0338499 2
568 0 0.381044 0.596637 0.00155343 -2.50192 2375.23 68
568 0 0.219617 0.773694 0.00350029 -0.407782 1779.2 63
568 0 0.211884 1.07216 0.00504509 0.977196 1530.2 56
568 0 0.188435 2.24566 0.0119403 2.65387 1221.81 53
568 0 0.101194 0.334079 0.00334763 -0.237706 503.603 43
568 0 0.0937082 2.12608 0.0230835 1.5545 463.401 41
568 0 0.0716981 0.207554 0.00301484 2.47808 245.657 37
568 0 0.0572108 0.030207 0.000551546 -1.93369 230.714 36
568 0 0.0492688 0.542009 0.011498 0.748379 228.926 34
568 0 0.0435117 0.637681 0.0154954 3.09392 201.327 33
568 0 0.034792 1.19701 0.036949 2.13531 160.497 29
568 0 0.0265571 1.27701 0.0536226 -1.44814 114.03 26
568 0 0.0191055 1.71163 0.105564 -0.301874 75.7569 20
568 0 0.0169827 0.214414 0.0166326 0.889632 44.5239 17
568 0 0.012423 1.04124 0.112285 2.61518 41.1104 16
568 0 0.00868368 0.0984773 0.0171141 1.62151 28.1373 13
568 0 0.00906325 2.2806 0.38635 0.0751553 27.1083 12
568 0 0.00786022 0.260379 0.0828831 -1.82202 11.2811 8
568 0 0.00543292 0.406918 0.204334 3.09795 9.57182 5
568 0 0.00301974 0.206804 0.234816 2.19673 3.66547 4
568 0 0.00250431 0.235261 0.420953 -2.52453 2.63464 3
568 0 0.00198908 0.0932953 0.362965 2.77539 1.45471 2
568 1 0.235668 8.33784 0.0401343 -1.60922 3080.59 48
568 1 0.182911 1.85107 0.0119578 0.193762 1034.29 36
568 1 0.139125 0.484467 0.00416423 -3.05022 718.149 33
568 1 0.113189 0.297775 0.00315917 1.60613 627.237 29
568 1 0.0500573 10.2564 0.24682 -1.89906 591.139 28
568 1 0.0301402 0.0921049 0.00488753 -0.937872 98.3292 17
568 1 0.0276566 3.70105 0.215073 0.52562 96.1297 16
568 1 0.0158044 0.336861 0.0436417 -2.86132 26.2385 9
568 1 0.0158513 3.25121 0.439123 1.83026 22.2884 8
568 1 0.0124339 0.239866 0.0736371 -0.0883584 1.80813 5
568 1 0.00982719 0.24272 0.101773 -2.03075 1.00449 4
568 1 0.00384663 0.188663 0.224996 -2.75529 0.26329 3
568 2 0.315334 1.97745 0.0811129 1.16621 179.256 24
568 2 0.267866 0.934573 0.0490783 2.26583 95.5389 20
568 2 0.205422 0.265437 0.0191098 -2.47493 60.5448 17
568 2 0.17007 3.23661 0.286348 -0.585555 54.4581 15
568 2 0.0960132 0.0795727 0.0174727 2.40053 14.2863 8
568 2 0.068653 1.474 0.460697 -1.67083 13.6867 7
568 2 0.0358444 0.348286 0.386548 0.3634 1.85326 3
568 3 0.225118 0.0357182 0.00237156 -1.60701 5.17124 3
568 3 0.220185 0.0800146 0.0054439 3.09701 4.62103 2
568 4 0.328382 0.00406525 0.000210164 0.770704 12.321 16
568 4 0.231467 0.0137446 0.00100827 -2.73754 12.2397 15
568 4 0.127606 0.494688 0.065863 2.77768 12.0407 14
568 4 0.126618 0.288631 0.0414582 -1.79804 7.53456 12
568 4 0.0714705 0.681189 0.180839 1.4369 4.82604 10
568 4 0.0705451 0.0480744 0.0157839 -2.71314 2.1303 7
568 4 0.0545626 0.653087 0.281608 -0.435324 1.95487 6
568 4 0.0359247 0.381486 0.34777 -1.47271 0.57631 4
568 4 0.0382466 0.253329 0.332533 -2.79571 0.161266 3
568 5 0.247524 1.07587 0.0993089 -0.0223563 77.6298 25
568 5 0.22583 1.46977 0.164904 2.18548 59.6547 20
568 5 0.133656 1.14457 0.259396 -2.94577 26.4694 14
568 5 0.136435 1.52268 0.456456 -1.47715 15.047 9
568 5 0.109513 0.226411 0.155545 1.16436 1.87114 5
568 5 0.0928156 0.0431482 0.0414111 -0.0344585 1.23787 4
568 5 0.0551201 0.0343384 0.0578887 -0.768866 0.702492 3
568 5 0.053083 0.248671 0.462013 -2.09371 0.643778 2
568 6 0.301116 2.2292 0.185243 -1.77749 160.465 25
568 6 0.233892 0.531341 0.0696456 -0.0929694 61.9444 16
568 6 0.156634 1.4241 0.299066 2.55399 8.48312 10
568 6 0.102118 0.139731 0.0642134 -1.59719 1.71501 6
568 6 0.0583781 0.015047 0.0129256 0.430851 0.29712 4
568 6 0.0488 0.191682 0.199548 -2.0464 0.276216 3
568 6 0.0206852 0.0145556 0.0446602 -1.36478 0.0249228 2
568 7 0.373365 0.860802 0.0678288 1.46244 72.7908 28
568 7 0.363702 2.45045 0.210366 0.145484 48.7931 20
568 7 0.324763 0.518089 0.0630612 -1.88182 17.4015 17
568 7 0.24549 0.264117 0.0453377 2.84608 12.2081 13
568 7 0.194977 1.69448 0.383611 1.64441 10.2515 11
568 7 0.163217 0.203857 0.0894114 -0.971611 2.39209 7
568 7 0.115859 0.318663 0.21622 -1.75363 1.77352 5
568 7 0.0756745 0.312696 0.414247 2.56911 0.778548 3
568 7 0.0260244 0.00818825 0.0538495 -1.57275 0.347674 2
568 8 0.359277 1.01936 0.121931 -1.58908 52.4929 17
568 8 0.30425 1.11278 0.178498 2.27366 38.3066 12
568 8 0.223245 1.37627 0.36419 -2.97425 17.2816 9
568 8 0.198677 0.220266 0.103005 1.40467 6.68093 7
568 8 0.174082 0.311996 0.185214 0.0601358 5.43351 6
568 8 0.107044 0.0965192 0.11434 2.22131 3.4817 3
568 8 0.065488 0.0624292 0.136456 3.0244 1.1897 2
569 0 0.224802 0.0256623 0.000131099 2.92025 1715.46 46
569 0 0.218233 0.259123 0.00136376 -0.527447 1709.74 44
569 0 0.213261 1.1039 0.00595339 1.56187 1576.08 42
569 0 0.105891 0.687676 0.00751365 0.589087 1311.19 39
569 0 0.089513 0.869992 0.0113296 2.74377 1043.79 37
569 0 0.0614505 3.41918 0.0656037 1.6977 963.024 34
569 0 0.0432886 12.0324 0.350682 0.590282 573.49 26
569 0 0.038255 0.483724 0.0245688 2.41485 155.293 19
569 0 0.0299945 6.35273 0.421847 -2.80287 142.415 18
569 0 0.0176793 0.24726 0.0481816 -1.36998 10.9767 6
569 0 0.0139296 0.528664 0.137365 2.3063 8.9133 5
569 0 0.00967318 0.0855543 0.0371092 -0.568971 5.8212 3
569 0 0.00705908 0.449589 0.277523 1.97487 4.91686 2
569 1 0.333421 19.6559 0.110029 -2.30428 7363.27 79
569 1 0.277825 0.592288 0.00447014 2.93954 2811.52 57
569 1 0.258587 13.2984 0.10831 1.42329 2582.11 53
569 1 0.160573 1.71466 0.0252133 -0.0300412 722.826 31
569 1 0.12193 2.77404 0.0551082 -1.47773 520.531 27
569 1 0.107985 0.0761192 0.001807 2.5648 176.773 23
569 1 0.0759735 0.780865 0.0263947 0.97929 173.246 21
569 1 0.0708522 1.1385 0.0423797 -2.85078 119.154 17
569 1 0.0552977 0.730005 0.0363565 -0.018379 79.4162 14
569 1 0.0419474 3.89558 0.265402 1.9568 61.1693 12
569 1 0.0377667 0.185562 0.0191147 -1.7947 11.2424 7
569 1 0.0224058 1.64645 0.291431 -0.30161 8.29386 6
569 1 0.00431061 0.0244324 0.0317243 2.4465 0.0182196 2
569 2 0.277902 60.07 0.406348 0.391169 9077.44 72
569 2 0.244214 0.175519 0.00227588 -1.02977 183.104 24
569 2 0.108644 0.186025 0.00543428 2.37388 160.52 23
569 2 0.109204 0.910668 0.0266104 1.15779 149.775 22
569 2 0.0693787 2.11322 0.0998457 -2.21199 110.931 19
569 2 0.0570854 0.495036 0.0315783 0.447483 47.8306 14
569 2 0.0421406 1.4684 0.13102 2.28337 35.7488 11
569 2 0.0229486 0.942098 0.17763 -0.924053 14.9602 8
569 2 0.0142056 0.226624 0.0839368 0.494063 4.83608 7
569 2 0.0143658 1.2275 0.49076 -0.907391 3.87747 4
569 2 0.0120738 0.135581 0.126651 2.90757 1.13757 2
569 3 0.399388 2.52833 0.0361986 -1.08919 554.278 38
569 3 0.290686 1.87457 0.0382479 2.03636 234.954 34
569 3 0.238624 0.211333 0.00546092 -2.67893 135.926 31
569 3 0.175295 0.587111 0.0207629 0.887364 123.56 30
569 3 0.106374 0.531715 0.0316412 -0.766935 99.7951 28
569 3 0.0935359 0.423727 0.0296129 1.61056 85.4516 26
569 3 0.0814813 0.476111 0.0393609 -2.08716 73.6878 24
569 3 0.0758257 3.95869 0.365885 2.74079 62.7644 22
569 3 0.0488171 0.783196 0.177311 1.82006 18.2538 13
569 3 0.0513699 1.61706 0.422757 -2.83165 11.9696 11
569 3 0.0288869 0.186823 0.150463 -2.41883 2.99117 6
569 3 0.0248792 0.0775231 0.0853309 0.403105 2.2637 5
569 3 0.0058746 0.0275761 0.140541 1.76409 1.8028 4
569 3 0.00387553 0.0310825 0.279387 -2.15119 0.901286 2
569 4 0.390659 1.27812 0.041911 -2.51695 246.885 21
569 4 0.386513 0.908195 0.0314016 2.05367 142.045 16
569 4 0.2301 0.105758 0.00634102 0.836395 59.4773 12
569 4 0.148405 0.392104 0.0366698 0.0392314 35.3472 10
569 4 0.131398 0.69933 0.076632 3.04775 22.6323 7
569 4 0.0732293 0.390311 0.0831071 -2.19024 4.89609 6
569 4 0.058106 0.734995 0.215106 1.37739 2.94752 5
569 4 0.0458903 0.442942 0.209092 0.350927 0.765664 4
569 4 0.0096171 0.0633016 0.180283 -0.946519 0.0182196 2
569 5 0.376538 3.81879 0.150357 1.1535 211.607 33
569 5 0.242395 2.4679 0.176999 0.380389 87.7822 23
569 5 0.216924 2.36449 0.23024 1.66957 45.4074 19
569 5 0.193166 0.731823 0.103814 -2.69229 16.0904 12
569 5 0.122353 0.118689 0.0296542 0.0524646 5.56343 6
569 5 0.100756 0.90723 0.283585 2.13477 4.94113 4
569 5 0.0744204 0.610952 0.360879 -1.25115 1.72533 2
569 6 0.293318 2.94598 0.164697 -0.30714 169.659 36
569 6 0.28653 0.764035 0.0523265 1.11162 94.9552 32
569 6 0.1908 1.82967 0.198215 2.47619 75.2309 26
569 6 0.184788 1.10251 0.153678 -2.25126 34.6267 18
569 6 0.126498 1.42824 0.343282 -0.730247 20.6324 15
569 6 0.0982262 0.581864 0.274149 -2.23897 9.88644 11
569 6 0.0773741 0.531492 0.437717 2.66605 5.43743 7
569 6 0.06146 0.149073 0.274816 -2.48457 2.84011 5
569 6 0.0430756 0.0224774 0.0815219 -0.269257 2.02339 4
569 6 0.0369732 0.0699406 0.321758 1.80723 1.63411 3
569 7 0.361916 0.760551 0.0390746 -0.444884 102.092 23
569 7 0.262054 1.39153 0.10249 -2.68558 83.4547 20
569 7 0.206027 1.27287 0.132809 1.15072 58.9192 17
569 7 0.120602 2.35453 0.483417 -0.678342 38.625 12
569 7 0.101156 0.021248 0.0100679 2.78605 15.9363 6
569 7 0.0837206 0.540788 0.312594 0.603812 1.95046 5
569 7 0.0516353 0.276951 0.377595 1.70588 0.841391 3
569 7 0.0398758 0.0675728 0.191656 0.589417 0.0433564 2
569 8 0.387721 1.77908 0.138687 1.14949 95.2015 30
569 8 0.398938 1.93988 0.168818 -0.199869 52.1844 24
569 8 0.318847 0.238605 0.0312221 -2.59765 17.4392 17
569 8 0.171976 0.192031 0.0480872 -1.78663 13.847 13
569 8 0.148238 0.53318 0.1625 2.84182 8.46478 11
569 8 0.112409 0.501198 0.240486 1.96132 5.76591 10
569 8 0.114599 0.752811 0.465788 -2.88109 2.13913 8
569 8 0.0957908 0.0978843 0.135605 0.93363 0.767766 6
569 8 0.0506606 0.0163925 0.0496731 -3.09077 0.472551 4
569 8 0.027836 0.0772221 0.448134 -1.42459 0.086232 3
569 8 0.00851559 8.50016e-05 0.00292181 0.460605 0.0195393 2
569 9 0.188644 0.536083 0.125908 -0.234815 5.52396 7
569 9 0.13782 0.646107 0.237576 1.94259 2.27321 5
569 9 0.0660246 0.292884 0.294775 2.43046 0.61701 2
570 0 0.397444 0.486266 0.000951954 0.325538 959.352 25
570 0 0.104682 0.908614 0.00675985 1.05997 518.512 22
570 0 0.0867439 0.429201 0.00387965 -0.836478 391.765 20
570 0 0.0847593 0.605708 0.00562505 3.12453 279.572 19
570 0 0.0371125 0.51224 0.0109257 -2.60227 92.735 17
570 0 0.0338196 0.786966 0.0186231 -0.229781 66.4654 16
570 0 0.0120202 0.658797 0.0446959 2.70311 28.2303 13
570 0 0.0105227 0.189922 0.0154075 0.461476 17.6905 12
570 0 0.00748463 0.395686 0.0458362 -0.545084 15.1484 11
570 0 0.00452483 1.60505 0.322323 0.200396 10.9144 9
570 0 0.00371524 0.852755 0.307765 2.56009 2.98282 4
